fiscal_year,fiscal_quarter,visits,bounces,brand,fiscal_quarter_start_date,fiscal_month,fiscal_week,sales,fiscal_year_start_date,fiscal_week_start_date,fiscal_month_start_date,device_category,date,units,orders
2018,1,26047,11021,JAB,2018-02-04,2,5,26864.654194563172,2018-02-04,2018-03-04,2018-03-04,mobile,2018-03-10,485.15347334410342,178.58922558922561
2018,1,6252,2088,JAB,2018-02-04,2,5,19444.415947749574,2018-02-04,2018-03-04,2018-03-04,tablet,2018-03-10,367.97657512116314,117.0415263748597
2018,1,,,JAB,2018-02-04,2,5,3927.8299999999999,2018-02-04,2018-03-04,2018-03-04,telesales,2018-03-10,149.0,50.0
2018,1,30279,9837,JAB,2018-02-04,2,6,118498.12520955414,2018-02-04,2018-03-11,2018-03-04,desktop,2018-03-11,2164.739552238806,752.85276073619639
2018,1,34345,18025,JAB,2018-02-04,2,6,18975.911480943134,2018-02-04,2018-03-11,2018-03-04,mobile,2018-03-11,356.58246268656711,158.00613496932516
2018,1,9182,4489,JAB,2018-02-04,2,6,17876.263309502767,2018-02-04,2018-03-11,2018-03-04,tablet,2018-03-11,297.67798507462686,99.141104294478524
2018,1,,,JAB,2018-02-04,2,6,3652.3299999999999,2018-02-04,2018-03-11,2018-03-04,telesales,2018-03-11,101.0,46.0
2018,1,38442,11122,JAB,2018-02-04,2,6,66642.199376485412,2018-02-04,2018-03-11,2018-03-04,desktop,2018-03-12,1184.8491228070177,471.25281803542674
2018,1,22996,10106,JAB,2018-02-04,2,6,15387.151291751161,2018-02-04,2018-03-11,2018-03-04,mobile,2018-03-12,200.01122807017543,92.025764895330127
2018,1,5158,1852,JAB,2018-02-04,2,6,10923.199331763417,2018-02-04,2018-03-11,2018-03-04,tablet,2018-03-12,164.13964912280701,64.721417069243159
2018,1,,,JAB,2018-02-04,2,6,8976.9300000000003,2018-02-04,2018-03-11,2018-03-04,telesales,2018-03-12,229.0,77.0
2018,1,54120,12489,JAB,2018-02-04,2,6,153287.36698690141,2018-02-04,2018-03-11,2018-03-04,desktop,2018-03-13,3974.4233104006476,1104.9009708737863
2018,1,43639,21213,JAB,2018-02-04,2,6,34658.383514231442,2018-02-04,2018-03-11,2018-03-04,mobile,2018-03-13,941.71752326993112,315.83106796116505
2018,1,8847,3220,JAB,2018-02-04,2,6,21463.569498867073,2018-02-04,2018-03-11,2018-03-04,tablet,2018-03-13,539.85916632942121,148.26796116504855
2018,1,,,JAB,2018-02-04,2,6,9261.4099999999999,2018-02-04,2018-03-11,2018-03-04,telesales,2018-03-13,270.0,83.0
2018,1,71287,12597,JAB,2018-02-04,2,6,522221.24072137487,2018-02-04,2018-03-11,2018-03-04,desktop,2018-03-14,22188.76060536574,4989.965427830597
2018,1,56386,21837,JAB,2018-02-04,2,6,162974.33948415035,2018-02-04,2018-03-11,2018-03-04,mobile,2018-03-14,6582.323320339372,1741.7000864304237
2018,1,11010,3120,JAB,2018-02-04,2,6,76202.639794475195,2018-02-04,2018-03-11,2018-03-04,tablet,2018-03-14,2842.9160742948866,654.33448573898011
2018,1,,,JAB,2018-02-04,2,6,20026.400000000001,2018-02-04,2018-03-11,2018-03-04,telesales,2018-03-14,1083.0,247.0
2018,1,68821,12789,JAB,2018-02-04,2,6,413212.22240474378,2018-02-04,2018-03-11,2018-03-04,desktop,2018-03-15,17672.658823529411,4076.9905677825041
2018,1,50387,20032,JAB,2018-02-04,2,6,116243.64735857447,2018-02-04,2018-03-11,2018-03-04,mobile,2018-03-15,4654.5882352941171,1252.4653227297947
2018,1,9841,2838,JAB,2018-02-04,2,6,59577.710236681713,2018-02-04,2018-03-11,2018-03-04,tablet,2018-03-15,2164.7529411764708,508.54410948770112
2018,1,,,JAB,2018-02-04,2,6,12309.120000000001,2018-02-04,2018-03-11,2018-03-04,telesales,2018-03-15,826.0,183.0
2018,1,61886,13568,JAB,2018-02-04,2,6,360254.20002087631,2018-02-04,2018-03-11,2018-03-04,desktop,2018-03-16,14443.369314485124,3499.4807692307695
2018,1,48540,20060,JAB,2018-02-04,2,6,107702.89833981948,2018-02-04,2018-03-11,2018-03-04,mobile,2018-03-16,4008.3412196131781,1113.2763377926422
2018,1,10065,3136,JAB,2018-02-04,2,6,58956.261639304219,2018-02-04,2018-03-11,2018-03-04,tablet,2018-03-16,2053.2894659016974,513.24289297658868
2018,1,,,JAB,2018-02-04,2,6,13665.32,2018-02-04,2018-03-11,2018-03-04,telesales,2018-03-16,679.0,192.0
2018,1,49945,11458,JAB,2018-02-04,2,6,339076.5171135366,2018-02-04,2018-03-11,2018-03-04,desktop,2018-03-17,13159.956846473029,3024.072475738179
2018,1,61674,23474,JAB,2018-02-04,2,6,143673.15438716582,2018-02-04,2018-03-11,2018-03-04,mobile,2018-03-17,5586.6954356846472,1481.441255420194
2018,1,12864,3707,JAB,2018-02-04,2,6,79404.828499297466,2018-02-04,2018-03-11,2018-03-04,tablet,2018-03-17,2793.3477178423236,693.48626884162707
2018,1,,,JAB,2018-02-04,2,6,11972.4,2018-02-04,2018-03-11,2018-03-04,telesales,2018-03-17,635.0,151.0
2018,1,60106,15084,JAB,2018-02-04,2,7,507510.66103446396,2018-02-04,2018-03-18,2018-03-04,desktop,2018-03-18,17366.273966084096,4054.6581387911733
2018,1,64357,24217,JAB,2018-02-04,2,7,219573.18805953092,2018-02-04,2018-03-18,2018-03-04,mobile,2018-03-18,6831.3514881467381,1795.4960025583628
2018,1,13516,3642,JAB,2018-02-04,2,7,114870.29090600529,2018-02-04,2018-03-18,2018-03-04,tablet,2018-03-18,3589.3745457691643,877.84585865046381
2018,1,,,JAB,2018-02-04,2,7,13024.09,2018-02-04,2018-03-18,2018-03-04,telesales,2018-03-18,744.0,153.0
2018,1,58284,12325,JAB,2018-02-04,2,7,276008.9507530916,2018-02-04,2018-03-18,2018-03-04,desktop,2018-03-19,5218.6080533024333,1810.984126984127
2018,1,45945,19184,JAB,2018-02-04,2,7,72502.364732329996,2018-02-04,2018-03-18,2018-03-04,mobile,2018-03-19,1263.2303012746236,498.02063492063496
2018,1,9088,2722,JAB,2018-02-04,2,7,43402.484514578289,2018-02-04,2018-03-18,2018-03-04,tablet,2018-03-19,804.16164542294325,283.99523809523811
2018,1,,,JAB,2018-02-04,2,7,14622.99,2018-02-04,2018-03-18,2018-03-04,telesales,2018-03-19,505.0,155.0
2018,1,50139,12596,JAB,2018-02-04,2,7,270101.40399763972,2018-02-04,2018-03-18,2018-03-04,desktop,2018-03-20,5488.5573859033211,1727.7326732673266
2018,1,41929,18789,JAB,2018-02-04,2,7,64510.027229230727,2018-02-04,2018-03-18,2018-03-04,mobile,2018-03-20,1334.2349446394817,460.11386138613864
2018,1,8083,2577,JAB,2018-02-04,2,7,48750.028773129641,2018-02-04,2018-03-18,2018-03-04,tablet,2018-03-20,921.20766945719686,296.15346534653463
2018,1,,,JAB,2018-02-04,2,7,18847.130000000001,2018-02-04,2018-03-18,2018-03-04,telesales,2018-03-20,529.0,163.0
2018,1,47624,14007,JAB,2018-02-04,2,7,144244.05723280026,2018-02-04,2018-03-18,2018-03-04,desktop,2018-03-21,2854.781185031185,972.53465346534642
2018,1,32537,15279,JAB,2018-02-04,2,7,30761.626289472224,2018-02-04,2018-03-18,2018-03-04,mobile,2018-03-21,663.99792099792103,229.24752475247524
2018,1,6878,2395,JAB,2018-02-04,2,7,18645.06647772752,2018-02-04,2018-03-18,2018-03-04,tablet,2018-03-21,424.220893970894,124.21782178217822
2018,1,,,JAB,2018-02-04,2,7,18108.759999999998,2018-02-04,2018-03-18,2018-03-04,telesales,2018-03-21,365.0,112.0
2018,1,39191,13038,JAB,2018-02-04,2,7,125169.47142689746,2018-02-04,2018-03-18,2018-03-04,desktop,2018-03-22,2356.4947439810103,775.65876777251185
2018,1,26243,11858,JAB,2018-02-04,2,7,29017.313278859656,2018-02-04,2018-03-18,2018-03-04,mobile,2018-03-22,463.57273652085456,198.93838862559241
2018,1,5623,1998,JAB,2018-02-04,2,7,14501.28529424286,2018-02-04,2018-03-18,2018-03-04,tablet,2018-03-22,258.93251949813498,85.402843601895739
2018,1,,,JAB,2018-02-04,2,7,8237.4300000000003,2018-02-04,2018-03-18,2018-03-04,telesales,2018-03-22,260.0,106.0
2018,1,34999,9236,JAB,2018-02-04,2,7,112990.00520885253,2018-02-04,2018-03-18,2018-03-04,desktop,2018-03-23,2144.9642857142858,719.55769230769238
2018,1,30714,13534,JAB,2018-02-04,2,7,25909.953025478262,2018-02-04,2018-03-18,2018-03-04,mobile,2018-03-23,470.21428571428572,203.70576923076925
2018,1,6317,1993,JAB,2018-02-04,2,7,22561.011765669202,2018-02-04,2018-03-18,2018-03-04,tablet,2018-03-23,400.82142857142856,130.73653846153846
2018,1,,,JAB,2018-02-04,2,7,8786.3899999999994,2018-02-04,2018-03-18,2018-03-04,telesales,2018-03-23,318.0,100.0
2018,1,36587,13107,JAB,2018-02-04,2,7,144192.68683454793,2018-02-04,2018-03-18,2018-03-04,desktop,2018-03-24,3316.5669390320554,1001.6621983914209
2018,1,38621,16453,JAB,2018-02-04,2,7,46632.108512219471,2018-02-04,2018-03-18,2018-03-04,mobile,2018-03-24,1013.3060967944689,323.08310991957103
2018,1,8284,2656,JAB,2018-02-04,2,7,38151.494653232498,2018-02-04,2018-03-18,2018-03-04,tablet,2018-03-24,788.12696417347581,235.25469168900801
2018,1,,,JAB,2018-02-04,2,7,8193.2900000000009,2018-02-04,2018-03-18,2018-03-04,telesales,2018-03-24,228.0,68.0
2018,1,37648,12476,JAB,2018-02-04,2,8,245663.50609558099,2018-02-04,2018-03-25,2018-03-04,desktop,2018-03-25,4850.2501074344646,1516.1542529748788
2018,1,36064,14754,JAB,2018-02-04,2,8,74097.776456152409,2018-02-04,2018-03-25,2018-03-04,mobile,2018-03-25,1320.0114596762642,455.15381225209347
2018,1,8325,2553,JAB,2018-02-04,2,8,62636.007448266719,2018-02-04,2018-03-25,2018-03-04,tablet,2018-03-25,1201.7384328892708,354.69193477302775
2018,1,,,JAB,2018-02-04,2,8,12643.950000000001,2018-02-04,2018-03-25,2018-03-04,telesales,2018-03-25,324.0,119.0
2018,1,51094,11265,JAB,2018-02-04,2,8,307838.75237334921,2018-02-04,2018-03-25,2018-03-04,desktop,2018-03-26,7746.9888663967613,2162.3676880222843
2018,1,39618,17017,JAB,2018-02-04,2,8,67852.348846769266,2018-02-04,2018-03-25,2018-03-04,mobile,2018-03-26,1646.5688259109311,506.3509749303621
2018,1,7982,2311,JAB,2018-02-04,2,8,44229.908779881531,2018-02-04,2018-03-25,2018-03-04,tablet,2018-03-26,1156.4423076923076,311.28133704735376
2018,1,,,JAB,2018-02-04,2,8,17534.959999999999,2018-02-04,2018-03-25,2018-03-04,telesales,2018-03-26,474.0,150.0
2018,1,60491,15878,JAB,2018-02-04,2,8,466881.16979568306,2018-02-04,2018-03-25,2018-03-04,desktop,2018-03-27,12034.436182372365,3207.4722474977252
2018,1,45792,19596,JAB,2018-02-04,2,8,116383.22800595709,2018-02-04,2018-03-25,2018-03-04,mobile,2018-03-27,2891.5791846583693,820.58871701546866
2018,1,9497,2918,JAB,2018-02-04,2,8,81005.542198359617,2018-02-04,2018-03-25,2018-03-04,tablet,2018-03-27,2020.9846329692659,543.93903548680612
2018,1,,,JAB,2018-02-04,2,8,22450.689999999999,2018-02-04,2018-03-25,2018-03-04,telesales,2018-03-27,727.0,189.0
2018,1,42031,12099,JAB,2018-02-04,2,8,125111.08050716495,2018-02-04,2018-03-25,2018-03-04,desktop,2018-03-28,2764.8577429291513,923.34479999999996
2018,1,29933,13563,JAB,2018-02-04,2,8,27543.21015421861,2018-02-04,2018-03-25,2018-03-04,mobile,2018-03-28,612.88910669280313,222.38159999999999
2018,1,6238,2077,JAB,2018-02-04,2,8,19121.689338616401,2018-02-04,2018-03-25,2018-03-04,tablet,2018-03-28,389.2531503780454,135.27359999999999
2018,1,,,JAB,2018-02-04,2,8,9300.8199999999997,2018-02-04,2018-03-25,2018-03-04,telesales,2018-03-28,334.0,130.0
2018,1,36043,11327,JAB,2018-02-04,2,8,129556.58130105458,2018-02-04,2018-03-25,2018-03-04,desktop,2018-03-29,2879.4534161490683,888.02035623409677
2018,1,24936,10829,JAB,2018-02-04,2,8,25337.179796615521,2018-02-04,2018-03-25,2018-03-04,mobile,2018-03-29,500.0248447204969,189.77438507209501
2018,1,5382,1738,JAB,2018-02-04,2,8,19021.478902329913,2018-02-04,2018-03-25,2018-03-04,tablet,2018-03-29,437.52173913043481,138.2052586938083
2018,1,,,JAB,2018-02-04,2,8,8118.1199999999999,2018-02-04,2018-03-25,2018-03-04,telesales,2018-03-29,262.0,89.0
2018,1,37279,14134,JAB,2018-02-04,2,8,120875.19216643299,2018-02-04,2018-03-25,2018-03-04,desktop,2018-03-30,2582.102451838879,794.36906854130052
2018,1,27506,11526,JAB,2018-02-04,2,8,28595.231973821556,2018-02-04,2018-03-25,2018-03-04,mobile,2018-03-30,621.24168126094571,215.35325131810191
2018,1,5748,1728,JAB,2018-02-04,2,8,22332.135859745424,2018-02-04,2018-03-25,2018-03-04,tablet,2018-03-30,453.65586690017511,146.27768014059754
2018,1,,,JAB,2018-02-04,2,8,7811.75,2018-02-04,2018-03-25,2018-03-04,telesales,2018-03-30,283.0,108.0
2018,1,31595,12991,JAB,2018-02-04,2,8,161454.53287904451,2018-02-04,2018-03-25,2018-03-04,desktop,2018-03-31,3151.2858497274237,941.9625550660794
2018,1,30478,12936,JAB,2018-02-04,2,8,43770.54981480493,2018-02-04,2018-03-25,2018-03-04,mobile,2018-03-31,762.66413842142686,275.12261380323054
2018,1,6199,1865,JAB,2018-02-04,2,8,32194.80730615056,2018-02-04,2018-03-25,2018-03-04,tablet,2018-03-31,555.05001185114963,175.91483113069017
2018,1,,,JAB,2018-02-04,2,8,10291.559999999999,2018-02-04,2018-03-25,2018-03-04,telesales,2018-03-31,329.0,102.0
2018,1,52265,15634,JAB,2018-02-04,2,9,349329.01154851285,2018-02-04,2018-04-01,2018-03-04,desktop,2018-04-01,10209.045761730064,2918.5536816125054
2018,1,60594,25455,JAB,2018-02-04,2,9,159056.71102188548,2018-02-04,2018-04-01,2018-03-04,mobile,2018-04-01,4998.3198815730193,1601.3587001234059
2018,1,12406,3571,JAB,2018-02-04,2,9,89993.047429601807,2018-02-04,2018-04-01,2018-03-04,tablet,2018-04-01,2346.6343566969172,674.08761826408886
2018,1,,,JAB,2018-02-04,2,9,11000.450000000001,2018-02-04,2018-04-01,2018-03-04,telesales,2018-04-01,530.0,128.0
2018,1,45897,13729,JAB,2018-02-04,2,9,63555.561077592312,2018-02-04,2018-04-01,2018-03-04,desktop,2018-04-02,986.23358778625948,451.20098039215685
2018,1,30492,14540,JAB,2018-02-04,2,9,14733.876900099338,2018-02-04,2018-04-01,2018-03-04,mobile,2018-04-02,220.41603053435114,110.53921568627452
2018,1,6070,2248,JAB,2018-02-04,2,9,10885.342022308329,2018-02-04,2018-04-01,2018-03-04,tablet,2018-04-02,136.35038167938933,53.259803921568626
2018,1,,,JAB,2018-02-04,2,9,8936.5100000000002,2018-02-04,2018-04-01,2018-03-04,telesales,2018-04-02,289.0,107.0
2018,1,47373,12241,JAB,2018-02-04,2,9,91710.809827205376,2018-02-04,2018-04-01,2018-03-04,desktop,2018-04-03,1855.3988296889436,679.26487367563163
2018,1,45998,19527,JAB,2018-02-04,2,9,48074.890447065824,2018-02-04,2018-04-01,2018-03-04,mobile,2018-04-03,1117.4561133353866,425.82314588427056
2018,1,8681,2882,JAB,2018-02-04,2,9,22249.869725728782,2018-02-04,2018-04-01,2018-03-04,tablet,2018-04-03,450.14505697566989,153.91198044009778
2018,1,,,JAB,2018-02-04,2,9,10605.25,2018-02-04,2018-04-01,2018-03-04,telesales,2018-04-03,327.0,138.0
2018,1,67893,14681,JAB,2018-02-04,2,9,190979.04281444161,2018-02-04,2018-04-01,2018-03-04,desktop,2018-04-04,4739.0687717420387,1680.6179941002949
2018,1,63112,29049,JAB,2018-02-04,2,9,90790.780374586306,2018-02-04,2018-04-01,2018-03-04,mobile,2018-04-04,2295.9593256622961,813.30088495575228
2018,1,11051,3881,JAB,2018-02-04,2,9,30457.376810972102,2018-02-04,2018-04-01,2018-03-04,tablet,2018-04-04,764.97190259566491,270.08112094395284
2018,1,,,JAB,2018-02-04,2,9,10302.42,2018-02-04,2018-04-01,2018-03-04,telesales,2018-04-04,365.0,113.0
2018,1,37087,8991,JAB,2018-02-04,2,9,100172.05671904619,2018-02-04,2018-04-01,2018-03-04,desktop,2018-04-05,2075.0620496397119,712.16684961580688
2018,1,27930,13620,JAB,2018-02-04,2,9,16895.039580584009,2018-02-04,2018-04-01,2018-03-04,mobile,2018-04-05,356.19175340272216,134.56641053787047
2018,1,5637,2140,JAB,2018-02-04,2,9,12141.433700369822,2018-02-04,2018-04-01,2018-03-04,tablet,2018-04-05,289.74619695756604,96.266739846322722
2018,1,,,JAB,2018-02-04,2,9,7984.1400000000003,2018-02-04,2018-04-01,2018-03-04,telesales,2018-04-05,227.0,74.0
2018,1,38446,12441,JAB,2018-02-04,2,9,71376.188637943444,2018-02-04,2018-04-01,2018-03-04,desktop,2018-04-06,1645.6461038961038,560.54330708661416
2018,1,26926,12804,JAB,2018-02-04,2,9,14644.959260155101,2018-02-04,2018-04-01,2018-03-04,mobile,2018-04-06,412.71428571428572,144.68897637795274
2018,1,5618,2157,JAB,2018-02-04,2,9,8306.3721019014429,2018-02-04,2018-04-01,2018-03-04,tablet,2018-04-06,188.6396103896104,65.767716535433081
2018,1,,,JAB,2018-02-04,2,9,5674.6999999999998,2018-02-04,2018-04-01,2018-03-04,telesales,2018-04-06,191.0,78.0
2018,1,38293,13423,JAB,2018-02-04,2,9,98125.506537188485,2018-02-04,2018-04-01,2018-03-04,desktop,2018-04-07,1763.7990970654628,643.15847542627887
2018,1,34925,15241,JAB,2018-02-04,2,9,33371.266389939927,2018-02-04,2018-04-01,2018-03-04,mobile,2018-04-07,552.61550037622271,219.46639919759278
2018,1,7783,2682,JAB,2018-02-04,2,9,24850.187072871529,2018-02-04,2018-04-01,2018-03-04,tablet,2018-04-07,444.58540255831451,150.37512537612838
2018,1,,,JAB,2018-02-04,2,9,5638.1000000000004,2018-02-04,2018-04-01,2018-03-04,telesales,2018-04-07,202.0,81.0
2018,1,34636,11907,JAB,2018-02-04,3,10,115216.02410620582,2018-02-04,2018-04-08,2018-04-08,desktop,2018-04-08,2034.9233983286908,695.26204238921002
2018,1,32314,13723,JAB,2018-02-04,3,10,32027.04287381368,2018-02-04,2018-04-08,2018-04-08,mobile,2018-04-08,505.29526462395546,208.47591522157995
2018,1,7862,2826,JAB,2018-02-04,3,10,30403.773019980479,2018-02-04,2018-04-08,2018-04-08,tablet,2018-04-08,495.78133704735376,162.26204238921002
2018,1,,,JAB,2018-02-04,3,10,6641.1800000000003,2018-02-04,2018-04-08,2018-04-08,telesales,2018-04-08,228.0,93.0
2018,1,40617,9334,JAB,2018-02-04,3,10,63523.046087704359,2018-02-04,2018-04-08,2018-04-08,desktop,2018-04-09,1106.9533376539209,464.85567010309279
2018,1,26035,12161,JAB,2018-02-04,3,10,13563.434545665417,2018-02-04,2018-04-08,2018-04-08,mobile,2018-04-09,273.45884640311084,126.86892488954345
2018,1,5799,2231,JAB,2018-02-04,3,10,11897.70936663025,2018-02-04,2018-04-08,2018-04-08,tablet,2018-04-09,176.58781594296823,81.275405007363773
2018,1,,,JAB,2018-02-04,3,10,7206.5299999999997,2018-02-04,2018-04-08,2018-04-08,telesales,2018-04-09,218.0,73.0
2018,1,38660,10236,JAB,2018-02-04,3,10,60137.605924658506,2018-02-04,2018-04-08,2018-04-08,desktop,2018-04-10,961.74763406940065,373.56321839080459
2018,1,25113,11642,JAB,2018-02-04,3,10,13717.695766228893,2018-02-04,2018-04-08,2018-04-08,mobile,2018-04-10,273.41719242902207,105.59386973180077
2018,1,5294,2096,JAB,2018-02-04,3,10,6350.9083091126413,2018-02-04,2018-04-08,2018-04-08,tablet,2018-04-10,113.83517350157729,40.842911877394634
2018,1,,,JAB,2018-02-04,3,10,8499.3600000000006,2018-02-04,2018-04-08,2018-04-08,telesales,2018-04-10,263.0,87.0
2018,1,42484,9500,JAB,2018-02-04,3,10,125543.95798190885,2018-02-04,2018-04-08,2018-04-08,desktop,2018-04-11,3962.2609741431152,1237.3248484848486
2018,1,27707,11642,JAB,2018-02-04,3,10,28144.336233504215,2018-02-04,2018-04-08,2018-04-08,mobile,2018-04-11,1119.7450390859892,361.50121212121212
2018,1,5811,1905,JAB,2018-02-04,3,10,16438.985784586977,2018-02-04,2018-04-08,2018-04-08,tablet,2018-04-11,509.99398677089596,140.17393939393941
2018,1,,,JAB,2018-02-04,3,10,7997.5299999999997,2018-02-04,2018-04-08,2018-04-08,telesales,2018-04-11,333.0,112.0
2018,1,49687,10711,JAB,2018-02-04,3,10,156517.52830115316,2018-02-04,2018-04-08,2018-04-08,desktop,2018-04-12,5992.0667593880389,1866.5909849749582
2018,1,32515,13668,JAB,2018-02-04,3,10,37586.429471109725,2018-02-04,2018-04-08,2018-04-08,mobile,2018-04-12,1451.6279554937414,465.0550918196995
2018,1,6853,2297,JAB,2018-02-04,3,10,18976.922227737035,2018-02-04,2018-04-08,2018-04-08,tablet,2018-04-12,691.30528511821967,212.35392320534223
2018,1,,,JAB,2018-02-04,3,10,7467.8299999999999,2018-02-04,2018-04-08,2018-04-08,telesales,2018-04-12,380.0,120.0
2018,1,45039,14050,JAB,2018-02-04,3,10,141507.99595390004,2018-02-04,2018-04-08,2018-04-08,desktop,2018-04-13,4283.8337371854614,1367.4100327153762
2018,1,27842,12241,JAB,2018-02-04,3,10,34063.653651390974,2018-02-04,2018-04-08,2018-04-08,mobile,2018-04-13,1176.9140726933831,386.37404580152673
2018,1,5834,2067,JAB,2018-02-04,3,10,20140.900394708973,2018-02-04,2018-04-08,2018-04-08,tablet,2018-04-13,507.25219012115565,156.21592148309705
2018,1,,,JAB,2018-02-04,3,10,7516.1400000000003,2018-02-04,2018-04-08,2018-04-08,telesales,2018-04-13,456.0,133.0
2018,1,36553,13471,JAB,2018-02-04,3,10,134159.66230745107,2018-02-04,2018-04-08,2018-04-08,desktop,2018-04-14,3169.3405499025762,1006.9689922480619
2018,1,33850,13881,JAB,2018-02-04,3,10,40079.539638279122,2018-02-04,2018-04-08,2018-04-08,mobile,2018-04-14,1046.1900844338602,371.8682170542636
2018,1,7328,2378,JAB,2018-02-04,3,10,38258.788054269789,2018-02-04,2018-04-08,2018-04-08,tablet,2018-04-14,860.46936566356351,238.16279069767444
2018,1,,,JAB,2018-02-04,3,10,8332.6000000000004,2018-02-04,2018-04-08,2018-04-08,telesales,2018-04-14,361.0,103.0
2018,1,38023,12128,JAB,2018-02-04,3,11,191621.56623972231,2018-02-04,2018-04-15,2018-04-08,desktop,2018-04-15,4126.2401051075713,1318.4807785888079
2018,1,34207,13377,JAB,2018-02-04,3,11,63307.098357573013,2018-02-04,2018-04-15,2018-04-08,mobile,2018-04-15,1400.1471505994416,473.58929440389295
2018,1,8144,2558,JAB,2018-02-04,3,11,52231.825402704599,2018-02-04,2018-04-15,2018-04-08,tablet,2018-04-15,1021.6127442929874,309.92992700729928
2018,1,,,JAB,2018-02-04,3,11,7774.6099999999997,2018-02-04,2018-04-15,2018-04-08,telesales,2018-04-15,372.0,90.0
2018,1,59308,13519,JAB,2018-02-04,3,11,230003.17768089171,2018-02-04,2018-04-15,2018-04-08,desktop,2018-04-16,5768.3871862432397,1793.3450268262484
2018,1,40668,16699,JAB,2018-02-04,3,11,57938.643044018121,2018-02-04,2018-04-15,2018-04-08,mobile,2018-04-16,1376.1974760782136,480.30458109781267
2018,1,8452,2685,JAB,2018-02-04,3,11,32051.719275090094,2018-02-04,2018-04-15,2018-04-08,tablet,2018-04-16,775.41533767854662,245.35039207593891
2018,1,,,JAB,2018-02-04,3,11,11799.309999999999,2018-02-04,2018-04-15,2018-04-08,telesales,2018-04-16,496.0,148.0
2018,1,61258,15648,JAB,2018-02-04,3,11,382788.5148465283,2018-02-04,2018-04-15,2018-04-08,desktop,2018-04-17,8705.0592141671277,2642.3589449541282
2018,1,39620,16317,JAB,2018-02-04,3,11,83242.260492745729,2018-02-04,2018-04-15,2018-04-08,mobile,2018-04-17,1908.9662423907027,629.91857798165142
2018,1,7814,2426,JAB,2018-02-04,3,11,52192.514660725989,2018-02-04,2018-04-15,2018-04-08,tablet,2018-04-17,1118.9745434421693,323.72247706422019
2018,1,,,JAB,2018-02-04,3,11,13301.85,2018-02-04,2018-04-15,2018-04-08,telesales,2018-04-17,418.0,132.0
2018,1,41723,10734,JAB,2018-02-04,3,11,56288.121080664983,2018-02-04,2018-04-15,2018-04-08,desktop,2018-04-18,1180.3023399014778,440.58278145695363
2018,1,28250,13305,JAB,2018-02-04,3,11,13088.148440317082,2018-02-04,2018-04-15,2018-04-08,mobile,2018-04-18,309.79064039408865,118.30463576158941
2018,1,5847,2353,JAB,2018-02-04,3,11,9285.600479017925,2018-02-04,2018-04-15,2018-04-08,tablet,2018-04-18,186.90701970443351,57.112582781456958
2018,1,,,JAB,2018-02-04,3,11,9060.0699999999997,2018-02-04,2018-04-15,2018-04-08,telesales,2018-04-18,353.0,100.0
2018,1,39794,12644,JAB,2018-02-04,3,11,80746.460744761789,2018-02-04,2018-04-15,2018-04-08,desktop,2018-04-19,1615.5985267034991,636.71331058020473
2018,1,25783,11521,JAB,2018-02-04,3,11,25798.075520390339,2018-02-04,2018-04-15,2018-04-08,mobile,2018-04-19,466.12200736648248,190.28213879408418
2018,1,5224,1929,JAB,2018-02-04,3,11,14397.183734847902,2018-02-04,2018-04-15,2018-04-08,tablet,2018-04-19,289.27946593001838,92.004550625711033
2018,1,,,JAB,2018-02-04,3,11,6350.6099999999997,2018-02-04,2018-04-15,2018-04-08,telesales,2018-04-19,210.0,87.0
2018,1,36604,14590,JAB,2018-02-04,3,11,69194.5256764441,2018-02-04,2018-04-15,2018-04-08,desktop,2018-04-20,1293.2436342592591,457.76714513556618
2018,1,21936,10152,JAB,2018-02-04,3,11,14755.048715780524,2018-02-04,2018-04-15,2018-04-08,mobile,2018-04-20,281.4525462962963,109.37799043062202
2018,1,4715,1742,JAB,2018-02-04,3,11,9260.8656077753894,2018-02-04,2018-04-15,2018-04-08,tablet,2018-04-20,200.30381944444446,67.854864433811798
2018,1,,,JAB,2018-02-04,3,11,7210.8299999999999,2018-02-04,2018-04-15,2018-04-08,telesales,2018-04-20,231.0,74.0
2018,1,29509,11988,JAB,2018-02-04,3,11,72275.708977930088,2018-02-04,2018-04-15,2018-04-08,desktop,2018-04-21,1237.0212155963302,407.9396984924623
2018,1,28447,12111,JAB,2018-02-04,3,11,18906.038945818906,2018-02-04,2018-04-15,2018-04-08,mobile,2018-04-21,307.39392201834863,108.16582914572865
2018,1,5694,1896,JAB,2018-02-04,3,11,18744.122076251049,2018-02-04,2018-04-15,2018-04-08,tablet,2018-04-21,310.58486238532112,98.894472361809051
2018,1,,,JAB,2018-02-04,3,11,7647.6499999999996,2018-02-04,2018-04-15,2018-04-08,telesales,2018-04-21,180.0,68.0
2018,1,33481,12593,JAB,2018-02-04,3,12,98235.141468706046,2018-02-04,2018-04-22,2018-04-08,desktop,2018-04-22,1891.151470040938,630.52674066599388
2018,1,29738,12347,JAB,2018-02-04,3,12,28460.645178450606,2018-02-04,2018-04-22,2018-04-08,mobile,2018-04-22,571.17454410122809,244.17457114026234
2018,1,7071,2486,JAB,2018-02-04,3,12,23067.513352843362,2018-02-04,2018-04-22,2018-04-08,tablet,2018-04-22,395.67398585783405,146.29868819374369
